name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
大崎 翔,4656,1 コース,354,147,41.5,61.3,75.4,0.14,2.5
大崎 翔,4656,2 コース,437,52,11.9,37.9,59.5,0.15,3.0
大崎 翔,4656,3 コース,446,36,8.0,27.8,50.2,0.16,2.8
大崎 翔,4656,4 コース,481,41,8.5,24.9,45.7,0.14,2.7
大崎 翔,4656,5 コース,516,24,4.6,15.3,32.1,0.15,2.8
大崎 翔,4656,6 コース,633,11,1.7,7.4,21.1,0.15,3.0
