name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
上田 洋平,3896,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上田 洋平,3896,G1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0
上田 洋平,3896,G2,27,1,3,6,8,4,4,0,0,0,1,0,0,0,0
上田 洋平,3896,G3,320,36,51,76,55,62,32,2,4,0,2,0,0,0,2
上田 洋平,3896,一般,5106,746,982,1040,979,833,460,28,27,6,31,2,0,12,2
上田 洋平,3896,総合,5456,783,1036,1123,1044,899,496,30,31,6,34,2,0,12,4
