name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
寺本 重宣,4086,1 号艇,1070,978,29,15,8,6,34,0
寺本 重宣,4086,2 号艇,991,23,817,78,19,23,31,0
寺本 重宣,4086,3 号艇,1016,0,55,802,89,33,37,0
寺本 重宣,4086,4 号艇,991,0,17,73,733,111,56,1
寺本 重宣,4086,5 号艇,928,0,5,22,107,685,108,1
寺本 重宣,4086,6 号艇,897,0,3,2,18,126,746,2
