name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
藤原 駿,5393,1 コース,0,0,0,0,0,0,0,0
藤原 駿,5393,2 コース,0,0,0,0,0,0,0,0
藤原 駿,5393,3 コース,0,0,0,0,0,0,0,0
藤原 駿,5393,4 コース,0,0,0,0,0,0,0,0
藤原 駿,5393,5 コース,0,0,0,0,0,0,0,0
藤原 駿,5393,6 コース,38,0,0,0,0,0,0,0
