name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
尾形 栄治,3868,1 コース,981,389,359,0,0,0,29,1
尾形 栄治,3868,2 コース,954,159,0,88,45,0,24,2
尾形 栄治,3868,3 コース,1054,174,0,34,66,48,24,2
尾形 栄治,3868,4 コース,1068,164,0,30,80,36,15,3
尾形 栄治,3868,5 コース,1171,84,0,17,25,31,10,1
尾形 栄治,3868,6 コース,1270,52,0,9,13,19,11,0
