name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
平岡 重典,3107,1 コース,1241,556,520,1,0,0,33,2
平岡 重典,3107,2 コース,1216,213,0,121,69,0,21,2
平岡 重典,3107,3 コース,1239,217,0,54,96,39,27,1
平岡 重典,3107,4 コース,1339,203,0,37,95,54,16,1
平岡 重典,3107,5 コース,1067,93,0,15,34,31,11,2
平岡 重典,3107,6 コース,639,20,0,3,7,7,3,0
