name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中澤 英里,5414,女子戦,5,0,1.0,0.0,0.0,0.0,0.19,3.0
中澤 英里,5414,混合戦,23,0,1.09,0.0,0.0,0.0,0.21,3.9
