name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
増本 杏珠,5358,1 コース,2,0,0,0,0,0,0,0
増本 杏珠,5358,2 コース,6,0,0,0,0,0,0,0
増本 杏珠,5358,3 コース,12,2,0,0,0,1,1,0
増本 杏珠,5358,4 コース,14,0,0,0,0,0,0,0
増本 杏珠,5358,5 コース,21,0,0,0,0,0,0,0
増本 杏珠,5358,6 コース,108,0,0,0,0,0,0,0
