name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
加藤 高史,3445,1 コース,1051,389,347,0,0,0,38,4
加藤 高史,3445,2 コース,940,171,0,68,74,0,27,2
加藤 高史,3445,3 コース,1112,185,0,17,100,34,31,3
加藤 高史,3445,4 コース,1266,198,0,26,82,55,33,2
加藤 高史,3445,5 コース,1330,134,0,15,26,64,26,3
加藤 高史,3445,6 コース,974,40,0,7,5,16,12,0
