name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
小川 真人,4616,1 コース,27,0,0.0,3.7,11.1,0.16,3.7
小川 真人,4616,2 コース,67,0,0.0,2.9,14.9,0.19,3.9
小川 真人,4616,3 コース,75,0,0.0,5.3,10.6,0.19,3.8
小川 真人,4616,4 コース,79,0,0.0,0.0,3.8,0.21,4.1
小川 真人,4616,5 コース,148,4,2.7,4.7,11.4,0.19,3.4
小川 真人,4616,6 コース,377,1,0.2,0.8,3.4,0.2,3.8
