name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
小畑 楓夏,5406,女子戦,5,0,1.2,0.0,0.0,0.0,0.27,5.0
小畑 楓夏,5406,混合戦,25,0,1.08,0.0,0.0,0.0,0.25,4.7
