name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中嶋 世奈,5362,女子戦,65,1,1.68,1.5,3.0,6.1,0.21,4.1
中嶋 世奈,5362,混合戦,122,0,1.3,0.0,0.0,1.6,0.22,4.5
