name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
登 みつよ,3324,女子戦,1781,88,4.14,4.9,17.2,35.9,0.24,4.0
登 みつよ,3324,混合戦,1208,41,3.35,3.3,10.4,24.3,0.24,4.3
