name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
伊藤 玲奈,4744,1 コース,132,29,21.9,36.3,62.1,0.2,3.9
伊藤 玲奈,4744,2 コース,216,15,6.9,26.8,46.7,0.2,4.0
伊藤 玲奈,4744,3 コース,208,10,4.8,14.4,37.5,0.2,4.1
伊藤 玲奈,4744,4 コース,229,12,5.2,20.9,43.2,0.21,4.1
伊藤 玲奈,4744,5 コース,276,14,5.0,12.3,27.9,0.21,4.0
伊藤 玲奈,4744,6 コース,458,8,1.7,6.5,18.1,0.22,4.0
