name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
有山 望,5381,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
有山 望,5381,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
有山 望,5381,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
有山 望,5381,G3,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
有山 望,5381,一般,12,90,1,1.7,1.1,3.3,4.4,0,0,0.17,3.7
有山 望,5381,総合,12,90,1,1.7,1.1,3.3,4.4,0,0,0.17,3.7
