name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
中里 昌志,3546,1 号艇,1138,1035,43,33,11,15,1,0
中里 昌志,3546,2 号艇,1136,42,921,94,44,25,10,0
中里 昌志,3546,3 号艇,1133,27,81,789,170,53,13,0
中里 昌志,3546,4 号艇,1110,9,29,140,798,112,22,0
中里 昌志,3546,5 号艇,1068,9,18,69,238,675,59,0
中里 昌志,3546,6 号艇,1013,4,30,78,147,238,514,2
