name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
妹尾 忠幸,4089,1 コース,1214,766,63.1,78.5,87.3,0.16,2.8
妹尾 忠幸,4089,2 コース,1086,286,26.3,57.2,75.0,0.16,3.0
妹尾 忠幸,4089,3 コース,1074,160,14.9,41.5,65.2,0.17,3.1
妹尾 忠幸,4089,4 コース,1097,138,12.5,35.3,61.4,0.17,3.1
妹尾 忠幸,4089,5 コース,1038,80,7.7,23.9,47.0,0.18,3.4
妹尾 忠幸,4089,6 コース,811,32,3.9,14.5,36.3,0.19,3.8
