name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
難波 茂,2788,桐生,13,97,17,5.39,17.5,35.0,55.6,3,0,0.21
難波 茂,2788,戸田,13,114,18,5.68,15.7,37.7,59.6,2,0,0.2
難波 茂,2788,江戸川,7,58,5,5.9,8.6,44.8,63.7,2,0,0.2
難波 茂,2788,平和島,12,95,10,4.95,10.5,31.5,46.3,0,0,0.19
難波 茂,2788,多摩川,18,150,18,4.7,12.0,24.0,44.0,4,0,0.2
難波 茂,2788,浜名湖,18,144,19,5.26,13.1,31.9,48.6,4,0,0.2
難波 茂,2788,蒲郡,12,98,13,4.9,13.2,29.5,47.9,2,0,0.19
難波 茂,2788,常滑,10,81,6,5.05,7.4,28.4,48.1,1,0,0.2
難波 茂,2788,津,19,160,25,5.36,15.6,33.1,54.3,3,0,0.21
難波 茂,2788,三国,22,172,20,5.5,11.6,37.2,56.9,2,0,0.21
難波 茂,2788,びわこ,11,91,12,5.16,13.1,37.3,52.7,2,1,0.19
難波 茂,2788,住之江,18,132,18,4.94,13.6,28.7,46.2,3,0,0.17
難波 茂,2788,尼崎,21,176,28,5.24,15.9,35.2,51.7,4,0,0.17
難波 茂,2788,鳴門,19,173,16,5.4,9.2,32.3,54.3,4,0,0.18
難波 茂,2788,丸亀,21,206,32,5.52,15.5,36.4,53.4,2,0,0.2
難波 茂,2788,児島,52,482,50,4.99,10.3,27.8,46.8,3,0,0.19
難波 茂,2788,宮島,19,177,17,5.19,9.6,28.8,54.2,1,0,0.2
難波 茂,2788,徳山,22,192,22,4.97,11.4,29.1,46.3,3,0,0.19
難波 茂,2788,下関,29,269,36,5.09,13.3,30.8,48.3,4,0,0.2
難波 茂,2788,若松,18,161,21,4.86,13.0,26.0,44.1,0,0,0.2
難波 茂,2788,芦屋,8,71,12,5.21,16.9,30.9,52.1,1,0,0.2
難波 茂,2788,福岡,25,213,19,5.18,8.9,31.9,53.9,0,0,0.19
難波 茂,2788,唐津,19,177,28,5.51,15.8,33.9,55.3,6,2,0.2
難波 茂,2788,大村,16,132,28,5.86,21.2,37.8,59.0,5,1,0.2
