name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
高濱 芳久,3731,1 コース,1588,912,57.4,75.3,83.3,0.17,3.1
高濱 芳久,3731,2 コース,1491,373,25.0,50.3,64.0,0.18,3.4
高濱 芳久,3731,3 コース,1445,307,21.2,42.0,56.8,0.17,3.1
高濱 芳久,3731,4 コース,1344,211,15.7,35.4,51.1,0.18,3.3
高濱 芳久,3731,5 コース,855,88,10.2,25.1,40.3,0.18,3.4
高濱 芳久,3731,6 コース,357,19,5.3,17.3,30.2,0.19,3.5
