name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
香川 颯太,5115,1 号艇,135,74,54.8,66.6,77.7,0,0
香川 颯太,5115,2 号艇,153,15,9.8,32.6,50.3,0,0
香川 颯太,5115,3 号艇,154,17,11.0,26.6,44.1,3,1
香川 颯太,5115,4 号艇,215,19,8.8,24.6,40.9,2,0
香川 颯太,5115,5 号艇,228,16,7.0,17.5,27.6,1,0
香川 颯太,5115,6 号艇,250,9,3.6,5.2,18.0,5,0
