name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
飯田 清,2989,1 号艇,562,135,24.0,42.7,59.4,1,0
飯田 清,2989,2 号艇,575,75,13.0,29.5,46.9,3,0
飯田 清,2989,3 号艇,566,75,13.2,28.2,44.7,4,0
飯田 清,2989,4 号艇,554,69,12.4,29.9,46.7,2,0
飯田 清,2989,5 号艇,546,55,10.0,24.7,44.6,5,1
飯田 清,2989,6 号艇,550,42,7.6,16.1,31.6,9,1
