name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
鈴木 智啓,4293,1 号艇,706,309,43.7,62.6,70.9,1,1
鈴木 智啓,4293,2 号艇,762,88,11.5,35.7,52.4,1,0
鈴木 智啓,4293,3 号艇,773,69,8.9,25.6,45.5,5,1
鈴木 智啓,4293,4 号艇,753,50,6.6,20.0,42.2,8,0
鈴木 智啓,4293,5 号艇,734,52,7.0,18.6,35.6,4,1
鈴木 智啓,4293,6 号艇,710,33,4.6,14.2,28.0,6,0
