name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
上船 幹夫,2769,桐生,4,28,3,4.0,10.7,25.0,35.7,0,0,0.29
上船 幹夫,2769,戸田,5,41,3,4.15,7.3,19.5,31.7,0,0,0.24
上船 幹夫,2769,江戸川,9,64,12,5.34,18.7,32.8,50.0,1,0,0.29
上船 幹夫,2769,平和島,5,34,2,3.15,5.8,17.6,23.5,0,0,0.32
上船 幹夫,2769,多摩川,4,31,4,4.35,12.9,25.8,38.7,0,0,0.26
上船 幹夫,2769,浜名湖,7,51,5,4.16,9.8,27.4,35.2,0,0,0.25
上船 幹夫,2769,蒲郡,5,39,4,4.28,10.2,23.0,35.9,0,0,0.26
上船 幹夫,2769,常滑,5,31,3,3.03,9.6,12.9,16.1,0,0,0.27
上船 幹夫,2769,津,7,51,8,4.57,15.6,23.5,37.2,0,0,0.25
上船 幹夫,2769,三国,1,7,0,4.57,0.0,28.5,28.5,0,0,0.28
上船 幹夫,2769,びわこ,5,38,5,4.89,13.1,26.3,44.7,0,0,0.25
上船 幹夫,2769,住之江,7,49,4,3.9,8.1,18.3,26.5,0,0,0.22
上船 幹夫,2769,尼崎,4,26,3,3.96,11.5,19.2,34.6,0,0,0.26
上船 幹夫,2769,鳴門,5,35,3,4.31,8.5,14.2,37.1,0,0,0.28
上船 幹夫,2769,丸亀,5,36,3,3.92,8.3,16.6,36.1,0,0,0.24
上船 幹夫,2769,児島,1,6,0,3.33,0.0,16.6,16.6,0,0,0.28
上船 幹夫,2769,宮島,4,23,0,3.17,0.0,8.7,17.3,0,0,0.28
上船 幹夫,2769,徳山,8,63,5,3.67,7.9,12.7,30.1,0,0,0.26
上船 幹夫,2769,下関,5,39,2,4.15,5.1,15.3,30.7,0,0,0.25
上船 幹夫,2769,若松,7,60,6,4.13,10.0,21.6,28.3,0,0,0.25
上船 幹夫,2769,芦屋,13,113,7,4.3,6.1,21.2,37.1,0,0,0.24
上船 幹夫,2769,福岡,12,83,6,3.54,7.2,15.6,24.1,0,0,0.22
上船 幹夫,2769,唐津,8,67,6,4.48,8.9,29.8,37.3,0,0,0.25
上船 幹夫,2769,大村,7,62,4,4.11,6.4,17.7,30.6,1,0,0.27
