name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
平井 紀之,3924,1 号艇,430,306,32,19,5,13,55,0
平井 紀之,3924,2 号艇,456,6,269,55,19,28,79,0
平井 紀之,3924,3 号艇,463,1,10,268,51,42,91,0
平井 紀之,3924,4 号艇,411,0,1,26,210,60,114,0
平井 紀之,3924,5 号艇,447,0,1,9,35,242,159,1
平井 紀之,3924,6 号艇,453,0,0,4,14,79,356,0
