name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
高濱 芳久,3731,SG,12,99,12,7.32,12.1,28.2,40.4,1,0,0.16,3.4
高濱 芳久,3731,G1,61,519,88,5.81,16.9,32.3,46.0,6,1,0.16,3.1
高濱 芳久,3731,G2,4,37,5,5.78,13.5,27.0,43.2,0,0,0.18,3.6
高濱 芳久,3731,G3,54,511,130,5.8,25.4,44.6,56.9,11,1,0.17,3.2
高濱 芳久,3731,一般,664,5920,1675,6.19,28.2,48.5,61.7,210,55,0.18,3.3
高濱 芳久,3731,総合,795,7086,1910,6.15,26.9,46.6,59.8,228,57,0.18,3.3
