name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
堀内 亜海,5418,女子戦,4,0,1.0,0.0,0.0,0.0,0.19,5.0
堀内 亜海,5418,混合戦,26,0,1.15,0.0,0.0,0.0,0.19,4.1
