name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
落合 直子,4289,女子戦,3286,727,5.96,22.1,42.4,60.3,0.16,2.8
落合 直子,4289,混合戦,1011,128,4.39,12.6,23.7,38.9,0.17,3.1
