name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
岩永 節也,4164,桐生,12,94,5,4.19,5.3,18.0,37.2,0,0,0.21
岩永 節也,4164,戸田,8,63,0,3.71,0.0,14.2,28.5,0,0,0.2
岩永 節也,4164,江戸川,6,56,7,4.18,12.5,23.2,32.1,0,0,0.22
岩永 節也,4164,平和島,9,68,2,3.34,2.9,13.2,19.1,0,0,0.2
岩永 節也,4164,多摩川,6,54,4,4.24,7.4,20.3,40.7,0,0,0.18
岩永 節也,4164,浜名湖,7,48,3,3.6,6.2,12.5,27.0,0,0,0.22
岩永 節也,4164,蒲郡,13,114,9,4.29,7.8,19.3,37.7,0,0,0.2
岩永 節也,4164,常滑,15,107,6,3.33,5.6,11.2,22.4,0,0,0.23
岩永 節也,4164,津,7,48,3,3.83,6.2,10.4,29.1,0,0,0.2
岩永 節也,4164,三国,11,81,1,3.35,1.2,12.3,24.6,0,0,0.2
岩永 節也,4164,びわこ,8,72,4,3.81,5.5,13.8,34.7,0,0,0.22
岩永 節也,4164,住之江,16,117,8,4.03,6.8,15.3,34.1,0,0,0.19
岩永 節也,4164,尼崎,10,80,3,3.8,3.7,12.5,27.5,0,0,0.2
岩永 節也,4164,鳴門,25,193,11,3.72,5.7,13.4,27.4,0,0,0.19
岩永 節也,4164,丸亀,20,147,6,3.52,4.0,12.9,25.1,0,0,0.19
岩永 節也,4164,児島,26,221,12,3.86,5.4,14.0,30.7,0,0,0.19
岩永 節也,4164,宮島,21,171,10,3.9,5.8,16.9,30.9,0,0,0.21
岩永 節也,4164,徳山,22,190,10,3.93,5.2,17.8,31.5,0,0,0.19
岩永 節也,4164,下関,31,272,9,3.6,3.3,13.2,30.5,0,0,0.2
岩永 節也,4164,若松,39,310,16,3.51,5.1,13.8,26.1,0,0,0.2
岩永 節也,4164,芦屋,16,125,5,3.48,4.0,10.4,25.6,0,0,0.19
岩永 節也,4164,福岡,34,286,11,3.83,3.8,16.7,35.3,0,0,0.2
岩永 節也,4164,唐津,39,309,11,3.64,3.5,12.6,28.4,0,0,0.2
岩永 節也,4164,大村,100,812,45,4.11,5.5,19.2,35.5,1,0,0.19
