name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
竹村 一雄,2305,1 号艇,210,186,20,3,0,1,0,0
竹村 一雄,2305,2 号艇,213,75,108,23,6,0,0,1
竹村 一雄,2305,3 号艇,192,40,53,72,22,5,0,0
竹村 一雄,2305,4 号艇,180,28,37,67,40,7,1,0
竹村 一雄,2305,5 号艇,197,29,52,55,42,17,2,0
竹村 一雄,2305,6 号艇,190,35,48,61,32,6,8,0
