name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
平本 さやか,4455,女子戦,462,13,2.76,2.8,7.7,16.6,0.24,4.0
平本 さやか,4455,混合戦,196,1,2.04,0.5,3.5,8.1,0.24,4.1
