name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
梅内 駿佑,4609,1 号艇,49,46,2,0,0,1,0,0
梅内 駿佑,4609,2 号艇,58,0,52,5,0,1,0,0
梅内 駿佑,4609,3 号艇,61,0,0,56,4,1,0,0
梅内 駿佑,4609,4 号艇,140,0,0,0,80,21,39,0
梅内 駿佑,4609,5 号艇,181,0,0,0,4,102,75,0
梅内 駿佑,4609,6 号艇,181,0,0,0,0,16,165,0
