name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
稲垣 一恵,3089,女子戦,1297,70,4.13,5.4,18.7,34.2,0.26,4.3
稲垣 一恵,3089,混合戦,1764,75,3.68,4.2,14.6,28.6,0.26,4.6
