name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
井手 良太,4675,1 号艇,300,131,43.6,64.3,74.6,0,0
井手 良太,4675,2 号艇,393,39,9.9,32.5,51.1,0,0
井手 良太,4675,3 号艇,395,42,10.6,25.5,42.2,3,1
井手 良太,4675,4 号艇,427,35,8.2,22.4,43.5,1,0
井手 良太,4675,5 号艇,482,20,4.1,14.7,30.2,2,0
井手 良太,4675,6 号艇,461,4,0.8,5.6,18.4,2,0
