name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
中村 将隆,4982,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
中村 将隆,4982,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
中村 将隆,4982,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
中村 将隆,4982,G3,1,9,2,5.0,22.2,44.4,44.4,0,0,0.18,3.9
中村 将隆,4982,一般,131,1053,55,3.53,5.2,14.7,26.7,0,0,0.17,3.6
中村 将隆,4982,総合,132,1062,57,3.55,5.3,14.9,26.9,0,0,0.17,3.6
