name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
向井田 真紀,4784,女子戦,892,57,3.84,6.3,18.8,32.2,0.19,3.4
向井田 真紀,4784,混合戦,391,15,2.9,3.8,10.7,19.4,0.18,3.5
