name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
杉田 篤光,4076,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杉田 篤光,4076,G1,78,6,10,7,21,14,19,2,0,1,0,0,0,0,0
杉田 篤光,4076,G2,93,10,17,16,27,13,9,0,0,0,1,0,0,0,0
杉田 篤光,4076,G3,491,86,85,103,85,85,38,1,5,0,3,0,0,0,1
杉田 篤光,4076,一般,5344,1040,1070,1154,906,704,414,28,29,5,18,1,1,2,3
杉田 篤光,4076,総合,6006,1142,1182,1280,1039,816,480,31,34,6,22,1,1,2,4
