name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
貫地谷 直人,4097,1 号艇,632,106,16.7,33.0,51.2,1,1
貫地谷 直人,4097,2 号艇,770,44,5.7,19.3,36.6,1,0
貫地谷 直人,4097,3 号艇,802,59,7.3,22.0,38.5,0,0
貫地谷 直人,4097,4 号艇,744,43,5.7,15.9,30.7,0,0
貫地谷 直人,4097,5 号艇,777,31,3.9,12.3,31.1,0,0
貫地谷 直人,4097,6 号艇,711,19,2.6,10.8,25.7,4,0
