name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
大山 博美,3317,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
大山 博美,3317,G1,14,118,14,5.93,11.8,33.9,49.1,1,0,0.2,3.5
大山 博美,3317,G2,1,8,1,5.88,12.5,12.5,50.0,0,0,0.22,3.8
大山 博美,3317,G3,122,1097,197,5.56,17.9,36.0,55.1,10,1,0.21,3.3
大山 博美,3317,一般,383,3347,450,5.03,13.4,28.9,48.4,29,0,0.2,3.3
大山 博美,3317,総合,520,4570,662,5.18,14.4,30.7,50.1,40,1,0.2,3.3
