name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
黒明 良光,2090,桐生,1,8,0,5.88,0.0,12.5,12.5,0,0,0.18
黒明 良光,2090,戸田,2,17,5,6.71,29.4,47.0,47.0,0,0,0.2
黒明 良光,2090,江戸川,1,9,5,8.22,55.5,66.6,66.6,0,0,0.15
黒明 良光,2090,平和島,4,33,8,8.33,24.2,48.4,60.6,0,0,0.16
黒明 良光,2090,多摩川,2,18,2,5.67,11.1,33.3,50.0,0,0,0.21
黒明 良光,2090,浜名湖,1,10,4,6.7,40.0,50.0,70.0,0,0,0.18
黒明 良光,2090,蒲郡,3,25,7,6.92,28.0,40.0,48.0,1,1,0.19
黒明 良光,2090,常滑,3,25,7,7.68,28.0,60.0,72.0,3,0,0.18
黒明 良光,2090,津,4,32,8,5.97,25.0,37.5,50.0,0,0,0.21
黒明 良光,2090,三国,3,25,8,6.64,32.0,44.0,56.0,2,0,0.17
黒明 良光,2090,びわこ,5,42,16,7.52,38.1,52.3,69.0,3,1,0.18
黒明 良光,2090,住之江,9,66,17,6.95,25.7,37.8,59.0,2,1,0.16
黒明 良光,2090,尼崎,4,38,4,7.21,10.5,44.7,63.1,0,0,0.16
黒明 良光,2090,鳴門,4,39,8,6.26,20.5,41.0,53.8,0,0,0.19
黒明 良光,2090,丸亀,3,30,13,7.7,43.3,53.3,70.0,0,0,0.18
黒明 良光,2090,児島,14,122,54,7.84,44.2,65.5,74.5,6,1,0.17
黒明 良光,2090,宮島,4,32,5,6.31,15.6,28.1,53.1,0,0,0.21
黒明 良光,2090,徳山,3,21,2,5.86,9.5,33.3,47.6,0,0,0.21
黒明 良光,2090,下関,6,53,17,7.04,32.0,49.0,50.9,2,0,0.18
黒明 良光,2090,若松,6,50,13,7.5,26.0,46.0,58.0,3,0,0.18
黒明 良光,2090,芦屋,3,26,8,7.08,30.7,50.0,69.2,2,0,0.17
黒明 良光,2090,福岡,5,39,9,6.9,23.0,38.4,53.8,3,0,0.19
黒明 良光,2090,唐津,3,28,5,7.04,17.8,39.2,60.7,0,0,0.17
黒明 良光,2090,大村,3,23,9,7.39,39.1,60.8,78.2,1,0,0.22
