name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
小林 純一,3678,1 コース,483,123,25.4,39.9,53.8,0.2,3.3
小林 純一,3678,2 コース,469,51,10.8,26.6,40.9,0.21,3.5
小林 純一,3678,3 コース,607,65,10.7,26.5,44.1,0.21,3.4
小林 純一,3678,4 コース,688,71,10.3,24.1,41.8,0.2,3.2
小林 純一,3678,5 コース,836,60,7.1,17.5,30.7,0.19,3.1
小林 純一,3678,6 コース,740,23,3.1,8.9,18.7,0.21,3.8
