name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
渥美 敏男,2803,桐生,13,103,7,4.48,6.8,22.3,44.6,1,0,0.22
渥美 敏男,2803,戸田,13,101,9,4.76,8.9,22.7,47.5,0,0,0.21
渥美 敏男,2803,江戸川,22,185,19,4.77,10.2,26.4,47.0,0,0,0.22
渥美 敏男,2803,平和島,22,164,17,4.74,10.3,25.0,46.3,0,0,0.21
渥美 敏男,2803,多摩川,15,118,11,4.36,9.3,18.6,38.1,0,0,0.22
渥美 敏男,2803,浜名湖,65,578,38,4.26,6.5,19.9,38.4,0,0,0.22
渥美 敏男,2803,蒲郡,25,204,16,4.53,7.8,22.5,40.6,0,0,0.22
渥美 敏男,2803,常滑,26,220,13,4.12,5.9,17.2,37.7,0,0,0.21
渥美 敏男,2803,津,14,109,9,4.41,8.2,22.0,38.5,0,0,0.21
渥美 敏男,2803,三国,14,96,9,4.24,9.3,18.7,39.5,0,0,0.23
渥美 敏男,2803,びわこ,13,107,6,4.35,5.6,22.4,39.2,0,0,0.21
渥美 敏男,2803,住之江,12,100,3,3.8,3.0,17.0,33.0,0,0,0.18
渥美 敏男,2803,尼崎,14,104,7,4.62,6.7,22.1,47.1,0,0,0.19
渥美 敏男,2803,鳴門,7,57,2,3.88,3.5,21.0,24.5,0,0,0.23
渥美 敏男,2803,丸亀,11,84,8,4.43,9.5,25.0,39.2,0,0,0.21
渥美 敏男,2803,児島,13,119,11,4.46,9.2,24.3,39.5,0,0,0.22
渥美 敏男,2803,宮島,8,66,4,4.2,6.0,18.1,34.8,0,0,0.23
渥美 敏男,2803,徳山,9,82,1,3.96,1.2,12.2,39.0,0,0,0.23
渥美 敏男,2803,下関,7,65,5,4.88,7.6,27.6,50.7,0,0,0.19
渥美 敏男,2803,若松,17,146,9,4.27,6.1,21.2,39.7,0,0,0.23
渥美 敏男,2803,芦屋,8,70,4,4.09,5.7,18.5,37.1,0,0,0.2
渥美 敏男,2803,福岡,9,67,6,4.24,8.9,20.9,37.3,0,0,0.22
渥美 敏男,2803,唐津,9,78,7,4.5,8.9,19.2,44.8,0,0,0.23
渥美 敏男,2803,大村,8,60,3,4.68,5.0,20.0,46.6,0,0,0.25
