name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
田中 堅,4491,1 号艇,492,179,36.3,52.8,68.5,1,1
田中 堅,4491,2 号艇,563,74,13.1,29.8,50.9,0,0
田中 堅,4491,3 号艇,581,41,7.0,22.3,46.1,0,0
田中 堅,4491,4 号艇,554,28,5.0,16.9,36.8,1,0
田中 堅,4491,5 号艇,547,17,3.1,13.8,32.9,2,0
田中 堅,4491,6 号艇,551,9,1.6,8.1,24.8,7,0
