name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
若林 友,4617,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
若林 友,4617,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
若林 友,4617,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
若林 友,4617,G3,5,42,0,2.1,0.0,4.7,9.5,0,0,0.23,4.0
若林 友,4617,一般,108,789,29,2.89,3.6,11.2,20.2,0,0,0.19,3.4
若林 友,4617,総合,113,831,29,2.85,3.4,10.9,19.7,0,0,0.19,3.5
