name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
宮脇 遼太,5158,桐生,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
宮脇 遼太,5158,戸田,1,9,1,6.0,11.1,44.4,66.6,1,0,0.18
宮脇 遼太,5158,江戸川,7,66,14,4.53,21.2,30.3,37.8,0,0,0.18
宮脇 遼太,5158,平和島,2,17,4,5.18,23.5,35.2,41.1,0,0,0.16
宮脇 遼太,5158,多摩川,1,10,2,4.3,20.0,20.0,30.0,0,0,0.15
宮脇 遼太,5158,浜名湖,4,42,10,5.76,23.8,38.1,57.1,0,0,0.17
宮脇 遼太,5158,蒲郡,2,16,1,4.0,6.2,25.0,43.7,0,0,0.18
宮脇 遼太,5158,常滑,3,24,7,5.54,29.1,33.3,58.3,0,0,0.17
宮脇 遼太,5158,津,2,19,0,3.89,0.0,10.5,26.3,0,0,0.16
宮脇 遼太,5158,三国,1,9,2,5.11,22.2,22.2,33.3,0,0,0.13
宮脇 遼太,5158,びわこ,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0
宮脇 遼太,5158,住之江,2,17,3,5.47,17.6,47.0,52.9,0,0,0.13
宮脇 遼太,5158,尼崎,2,17,1,3.35,5.8,11.7,29.4,0,0,0.16
宮脇 遼太,5158,鳴門,4,33,6,4.03,18.1,21.2,27.2,0,0,0.11
宮脇 遼太,5158,丸亀,3,29,3,3.59,10.3,17.2,24.1,1,0,0.13
宮脇 遼太,5158,児島,7,52,7,3.44,13.4,17.3,26.9,0,0,0.16
宮脇 遼太,5158,宮島,6,52,1,3.0,1.9,11.5,21.1,0,0,0.16
宮脇 遼太,5158,徳山,9,83,10,4.06,12.0,22.8,36.1,0,0,0.14
宮脇 遼太,5158,下関,8,61,7,4.1,11.4,26.2,34.4,1,0,0.15
宮脇 遼太,5158,若松,10,80,10,3.98,12.5,23.7,33.7,1,0,0.16
宮脇 遼太,5158,芦屋,9,64,7,3.48,10.9,15.6,31.2,1,0,0.15
宮脇 遼太,5158,福岡,10,76,2,2.64,2.6,9.2,18.4,0,0,0.17
宮脇 遼太,5158,唐津,10,78,2,2.17,2.5,5.1,11.5,0,0,0.15
宮脇 遼太,5158,大村,9,71,6,2.96,8.4,12.6,21.1,1,0,0.14
