name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
高田 悌二,2959,1 コース,651,185,28.4,48.0,63.7,0.22,3.8
高田 悌二,2959,2 コース,695,144,20.7,43.3,61.0,0.21,3.8
高田 悌二,2959,3 コース,799,155,19.4,39.1,58.0,0.2,3.4
高田 悌二,2959,4 コース,699,105,15.0,34.9,54.0,0.2,3.5
高田 悌二,2959,5 コース,601,54,8.9,21.1,41.9,0.2,3.5
高田 悌二,2959,6 コース,472,13,2.7,11.2,27.5,0.21,3.8
