name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
古川 舞,4354,桐生,10,78,6,3.59,7.6,15.3,20.5,0,0,0.2
古川 舞,4354,戸田,11,87,6,4.43,6.9,24.1,39.0,0,0,0.21
古川 舞,4354,江戸川,14,116,12,4.02,10.3,18.1,30.1,0,0,0.24
古川 舞,4354,平和島,14,107,8,4.07,7.4,19.6,35.5,0,0,0.19
古川 舞,4354,多摩川,24,188,14,4.05,7.4,21.2,34.5,1,0,0.2
古川 舞,4354,浜名湖,11,92,4,3.51,4.3,7.6,22.8,0,0,0.21
古川 舞,4354,蒲郡,8,67,3,3.33,4.4,14.9,23.8,0,0,0.22
古川 舞,4354,常滑,10,75,5,3.73,6.6,17.3,33.3,0,0,0.23
古川 舞,4354,津,6,46,2,3.52,4.3,13.0,23.9,0,0,0.2
古川 舞,4354,三国,7,63,4,3.73,6.3,23.8,31.7,0,0,0.2
古川 舞,4354,びわこ,10,83,10,4.27,12.0,22.8,36.1,0,0,0.21
古川 舞,4354,住之江,10,80,5,3.93,6.2,22.5,36.2,0,0,0.22
古川 舞,4354,尼崎,13,111,12,4.39,10.8,21.6,37.8,0,0,0.23
古川 舞,4354,鳴門,7,54,4,3.33,7.4,12.9,25.9,0,0,0.19
古川 舞,4354,丸亀,15,128,6,3.13,4.6,10.1,20.3,0,0,0.2
古川 舞,4354,児島,11,90,8,3.82,8.8,20.0,31.1,1,0,0.2
古川 舞,4354,宮島,8,65,5,3.38,7.6,12.3,26.1,0,0,0.22
古川 舞,4354,徳山,8,68,4,3.96,5.8,14.7,33.8,0,0,0.21
古川 舞,4354,下関,13,111,8,3.71,7.2,15.3,28.8,0,0,0.21
古川 舞,4354,若松,10,91,5,4.26,5.4,15.3,37.3,0,0,0.19
古川 舞,4354,芦屋,7,60,1,2.8,1.6,10.0,15.0,0,0,0.2
古川 舞,4354,福岡,13,105,4,3.34,3.8,9.5,20.0,0,0,0.22
古川 舞,4354,唐津,11,91,5,3.36,5.4,12.0,25.2,0,0,0.22
古川 舞,4354,大村,17,132,15,3.77,11.3,17.4,28.7,1,0,0.21
