name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
大塚 康雅,4875,桐生,9,70,9,4.46,12.8,24.2,37.1,1,0,0.2
大塚 康雅,4875,戸田,19,152,20,4.7,13.1,25.0,41.4,0,0,0.17
大塚 康雅,4875,江戸川,34,277,38,4.83,13.7,27.8,45.1,0,0,0.2
大塚 康雅,4875,平和島,29,244,29,4.75,11.8,30.7,43.8,1,0,0.17
大塚 康雅,4875,多摩川,24,204,29,4.93,14.2,30.3,44.6,1,0,0.17
大塚 康雅,4875,浜名湖,9,72,7,3.88,9.7,20.8,33.3,0,0,0.19
大塚 康雅,4875,蒲郡,6,57,3,3.74,5.2,14.0,29.8,0,0,0.18
大塚 康雅,4875,常滑,17,129,14,4.38,10.8,23.2,38.7,0,0,0.19
大塚 康雅,4875,津,12,104,8,4.3,7.6,19.2,40.3,0,0,0.19
大塚 康雅,4875,三国,7,61,13,4.77,21.3,26.2,37.7,0,0,0.18
大塚 康雅,4875,びわこ,5,39,6,5.0,15.3,23.0,48.7,0,0,0.19
大塚 康雅,4875,住之江,6,54,9,4.81,16.6,29.6,42.5,0,0,0.17
大塚 康雅,4875,尼崎,5,35,4,4.34,11.4,22.8,34.2,0,0,0.18
大塚 康雅,4875,鳴門,7,44,5,3.66,11.3,15.9,29.5,0,0,0.19
大塚 康雅,4875,丸亀,4,31,3,4.03,9.6,12.9,35.4,0,0,0.16
大塚 康雅,4875,児島,3,28,3,4.07,10.7,17.8,25.0,0,0,0.19
大塚 康雅,4875,宮島,5,42,6,4.98,14.2,26.1,45.2,0,0,0.19
大塚 康雅,4875,徳山,3,31,3,5.52,9.6,32.2,61.2,0,0,0.17
大塚 康雅,4875,下関,4,31,2,4.77,6.4,22.5,45.1,0,0,0.17
大塚 康雅,4875,若松,6,58,8,4.64,13.7,24.1,37.9,0,0,0.17
大塚 康雅,4875,芦屋,3,27,3,4.48,11.1,25.9,40.7,0,0,0.16
大塚 康雅,4875,福岡,6,52,4,4.67,7.6,32.6,40.3,0,0,0.18
大塚 康雅,4875,唐津,7,58,6,4.28,10.3,17.2,39.6,0,0,0.18
大塚 康雅,4875,大村,9,79,8,4.89,10.1,22.7,48.1,0,0,0.17
