name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
原 加央理,4419,1 号艇,374,91,24.3,41.7,59.6,1,1
原 加央理,4419,2 号艇,429,48,11.1,31.4,52.6,1,0
原 加央理,4419,3 号艇,455,38,8.3,26.1,46.1,0,0
原 加央理,4419,4 号艇,447,31,6.9,24.1,42.5,3,0
原 加央理,4419,5 号艇,419,18,4.3,12.4,31.0,1,0
原 加央理,4419,6 号艇,413,10,2.4,9.2,24.7,2,0
