name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
本吉 正樹,3313,桐生,34,263,38,5.16,14.4,33.4,48.6,4,0,0.2
本吉 正樹,3313,戸田,36,295,33,5.16,11.1,33.9,50.5,4,0,0.19
本吉 正樹,3313,江戸川,97,806,139,5.54,17.2,34.2,56.0,9,0,0.19
本吉 正樹,3313,平和島,56,486,73,5.36,15.0,35.8,52.4,4,0,0.18
本吉 正樹,3313,多摩川,66,559,79,5.08,14.1,30.5,49.7,5,0,0.19
本吉 正樹,3313,浜名湖,31,262,38,5.19,14.5,33.2,49.6,3,0,0.2
本吉 正樹,3313,蒲郡,19,155,20,4.74,12.9,25.8,42.5,0,0,0.21
本吉 正樹,3313,常滑,29,224,29,5.18,12.9,29.9,50.8,2,0,0.2
本吉 正樹,3313,津,27,244,39,5.21,15.9,31.5,50.8,2,0,0.2
本吉 正樹,3313,三国,25,200,34,5.62,17.0,38.0,58.0,5,0,0.18
本吉 正樹,3313,びわこ,20,172,25,5.27,14.5,31.4,52.3,1,1,0.19
本吉 正樹,3313,住之江,25,208,22,4.81,10.5,23.5,46.1,2,0,0.19
本吉 正樹,3313,尼崎,19,169,26,5.14,15.3,30.7,44.9,4,1,0.17
本吉 正樹,3313,鳴門,16,134,28,5.68,20.9,39.5,52.2,3,0,0.18
本吉 正樹,3313,丸亀,21,198,21,4.56,10.6,26.7,41.9,0,0,0.2
本吉 正樹,3313,児島,29,273,39,5.4,14.2,34.0,53.4,4,1,0.2
本吉 正樹,3313,宮島,13,115,15,4.52,13.0,25.2,38.2,0,0,0.21
本吉 正樹,3313,徳山,21,199,31,5.44,15.5,35.6,54.7,3,0,0.19
本吉 正樹,3313,下関,22,195,21,4.64,10.7,30.2,42.5,1,0,0.21
本吉 正樹,3313,若松,16,140,9,4.18,6.4,15.0,35.7,1,0,0.21
本吉 正樹,3313,芦屋,11,104,15,5.55,14.4,32.6,57.6,1,0,0.19
本吉 正樹,3313,福岡,19,166,30,5.16,18.0,33.7,46.9,2,1,0.2
本吉 正樹,3313,唐津,25,229,31,5.14,13.5,30.5,50.2,3,0,0.2
本吉 正樹,3313,大村,19,162,23,5.44,14.2,35.8,54.9,3,0,0.2
