name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
原田 みゆき,3149,女子戦,544,66,4.88,12.1,27.9,46.8,0.23,3.1
原田 みゆき,3149,混合戦,508,40,3.95,7.8,19.6,34.8,0.21,3.0
