name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
川原 愛未,5227,女子戦,298,8,2.49,2.6,6.3,14.0,0.2,3.9
川原 愛未,5227,混合戦,193,1,1.68,0.5,3.1,6.2,0.2,4.1
