name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
松田 英数,3729,1 コース,602,178,29.5,50.5,65.6,0.2,3.4
松田 英数,3729,2 コース,620,58,9.3,27.4,48.8,0.21,3.7
松田 英数,3729,3 コース,728,80,10.9,28.1,47.3,0.19,3.2
松田 英数,3729,4 コース,681,74,10.8,26.8,43.7,0.2,3.5
松田 英数,3729,5 コース,953,68,7.1,22.3,40.9,0.2,3.4
松田 英数,3729,6 コース,1112,46,4.1,12.6,28.1,0.21,3.6
