name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
水本 昭博,2210,1 号艇,253,24,9.4,29.6,48.6,0,0
水本 昭博,2210,2 号艇,250,19,7.6,22.0,40.4,0,0
水本 昭博,2210,3 号艇,237,24,10.1,24.4,38.8,0,0
水本 昭博,2210,4 号艇,218,19,8.7,19.2,41.7,2,0
水本 昭博,2210,5 号艇,229,9,3.9,13.5,34.9,0,0
水本 昭博,2210,6 号艇,236,10,4.2,16.5,28.8,1,0
