name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
飯山 泰,3940,1 号艇,1391,828,59.5,76.0,84.6,56,30
飯山 泰,3940,2 号艇,1227,334,27.2,53.2,70.9,53,7
飯山 泰,3940,3 号艇,1230,305,24.8,46.9,65.4,47,2
飯山 泰,3940,4 号艇,1201,259,21.5,40.0,59.6,43,6
飯山 泰,3940,5 号艇,1123,166,14.7,32.2,52.0,36,2
飯山 泰,3940,6 号艇,1114,142,12.7,29.3,48.2,31,1
