name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
田嶋 茂,2941,1 号艇,735,117,15.9,37.0,56.0,3,0
田嶋 茂,2941,2 号艇,799,78,9.7,24.9,47.3,1,0
田嶋 茂,2941,3 号艇,796,83,10.4,24.6,44.3,6,0
田嶋 茂,2941,4 号艇,756,86,11.3,25.5,43.2,5,0
田嶋 茂,2941,5 号艇,764,48,6.2,21.3,38.7,4,0
田嶋 茂,2941,6 号艇,746,38,5.0,17.1,39.6,7,0
