name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
石倉 洋行,4614,桐生,10,82,15,5.12,18.2,31.7,48.7,0,0,0.14
石倉 洋行,4614,戸田,7,52,18,6.38,34.6,48.0,57.6,2,1,0.12
石倉 洋行,4614,江戸川,17,140,42,6.58,30.0,49.2,65.0,6,1,0.16
石倉 洋行,4614,平和島,9,81,24,6.1,29.6,43.2,61.7,2,0,0.13
石倉 洋行,4614,多摩川,7,64,13,6.03,20.3,39.0,65.6,1,0,0.14
石倉 洋行,4614,浜名湖,4,39,13,6.51,33.3,46.1,64.1,1,0,0.13
石倉 洋行,4614,蒲郡,9,85,15,5.46,17.6,37.6,54.1,0,0,0.17
石倉 洋行,4614,常滑,7,52,13,5.96,25.0,46.1,59.6,3,1,0.15
石倉 洋行,4614,津,7,61,17,6.52,27.8,47.5,65.5,0,0,0.15
石倉 洋行,4614,三国,11,108,30,6.4,27.7,50.0,63.8,2,0,0.14
石倉 洋行,4614,びわこ,11,110,31,6.72,28.1,51.8,71.8,5,2,0.15
石倉 洋行,4614,住之江,10,80,21,6.49,26.2,46.2,70.0,4,0,0.13
石倉 洋行,4614,尼崎,9,88,26,6.5,29.5,50.0,65.9,4,0,0.15
石倉 洋行,4614,鳴門,9,69,17,5.7,24.6,40.5,53.6,3,0,0.16
石倉 洋行,4614,丸亀,16,164,47,6.39,28.6,50.6,64.6,3,1,0.13
石倉 洋行,4614,児島,13,115,24,5.55,20.8,40.8,52.1,3,1,0.15
石倉 洋行,4614,宮島,12,108,25,6.25,23.1,46.3,65.7,2,0,0.14
石倉 洋行,4614,徳山,9,84,20,6.15,23.8,42.8,58.3,2,0,0.14
石倉 洋行,4614,下関,18,160,32,5.19,20.0,36.2,51.2,2,0,0.15
石倉 洋行,4614,若松,31,277,63,5.56,22.7,41.1,54.8,5,0,0.14
石倉 洋行,4614,芦屋,30,246,41,5.1,16.6,32.1,50.0,2,0,0.15
石倉 洋行,4614,福岡,40,369,84,5.83,22.7,40.9,57.9,10,3,0.14
石倉 洋行,4614,唐津,23,207,42,5.27,20.2,35.7,52.6,5,2,0.16
石倉 洋行,4614,大村,21,170,32,5.56,18.8,38.8,57.0,4,1,0.15
