name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
三浦 敬太,4702,1 コース,478,287,270,0,0,0,16,1
三浦 敬太,4702,2 コース,421,90,0,44,34,0,11,1
三浦 敬太,4702,3 コース,406,91,0,6,34,40,9,2
三浦 敬太,4702,4 コース,477,99,0,11,59,22,7,0
三浦 敬太,4702,5 コース,496,80,0,6,34,34,5,1
三浦 敬太,4702,6 コース,513,38,0,4,13,20,1,0
