name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
桑原 明,3358,桐生,11,90,11,4.64,12.2,26.6,44.4,1,0,0.26
桑原 明,3358,戸田,17,117,22,4.87,18.8,33.3,41.0,2,1,0.24
桑原 明,3358,江戸川,9,72,10,4.15,13.8,25.0,34.7,0,0,0.27
桑原 明,3358,平和島,23,188,26,4.74,13.8,30.8,46.8,0,0,0.24
桑原 明,3358,多摩川,20,169,21,4.53,12.4,34.3,40.2,2,0,0.24
桑原 明,3358,浜名湖,28,198,14,3.98,7.0,17.6,35.8,0,0,0.27
桑原 明,3358,蒲郡,8,62,6,4.35,9.6,25.8,35.4,1,0,0.25
桑原 明,3358,常滑,21,144,13,4.04,9.0,18.0,32.6,1,0,0.26
桑原 明,3358,津,21,150,12,3.81,8.0,17.3,33.3,0,0,0.26
桑原 明,3358,三国,25,179,17,4.26,9.5,22.9,39.1,0,0,0.24
桑原 明,3358,びわこ,20,140,17,4.29,12.1,20.7,35.7,1,0,0.26
桑原 明,3358,住之江,9,74,10,4.54,13.5,29.7,43.2,0,0,0.22
桑原 明,3358,尼崎,22,172,25,4.25,14.5,27.3,34.8,0,0,0.25
桑原 明,3358,鳴門,21,159,17,4.32,10.6,28.3,37.7,2,1,0.26
桑原 明,3358,丸亀,15,122,16,4.61,13.1,31.9,40.9,0,0,0.25
桑原 明,3358,児島,25,219,24,4.48,10.9,26.9,43.3,1,0,0.24
桑原 明,3358,宮島,28,234,27,4.53,11.5,26.0,40.6,1,0,0.25
桑原 明,3358,徳山,56,480,83,5.01,17.2,32.5,46.4,4,1,0.23
桑原 明,3358,下関,60,540,75,5.08,13.8,33.5,49.6,8,0,0.24
桑原 明,3358,若松,14,114,15,4.67,13.1,29.8,42.1,0,0,0.25
桑原 明,3358,芦屋,24,187,15,4.33,8.0,26.7,37.4,0,0,0.23
桑原 明,3358,福岡,18,131,11,3.91,8.4,19.8,30.5,0,0,0.26
桑原 明,3358,唐津,28,215,20,4.01,9.3,19.5,34.4,0,0,0.25
桑原 明,3358,大村,27,210,24,4.4,11.4,27.1,39.5,1,0,0.25
