name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
黒明 花夢,5113,女子戦,448,21,2.8,4.6,9.1,17.8,0.19,3.7
黒明 花夢,5113,混合戦,286,4,1.74,1.4,2.8,5.5,0.2,4.0
