name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
浜田 亜理沙,4546,1 号艇,522,295,56.5,70.5,80.0,15,7
浜田 亜理沙,4546,2 号艇,436,108,24.7,53.4,71.1,15,2
浜田 亜理沙,4546,3 号艇,441,73,16.5,44.9,65.5,17,0
浜田 亜理沙,4546,4 号艇,483,76,15.7,39.1,62.3,9,2
浜田 亜理沙,4546,5 号艇,428,43,10.0,28.2,52.1,9,1
浜田 亜理沙,4546,6 号艇,487,28,5.7,19.3,38.8,9,0
