name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
古賀 智之,4789,1 コース,189,65,34.3,54.5,70.9,0.16,3.2
古賀 智之,4789,2 コース,264,24,9.0,29.9,50.7,0.17,3.4
古賀 智之,4789,3 コース,243,17,7.0,18.9,40.7,0.16,3.2
古賀 智之,4789,4 コース,288,17,5.9,17.3,40.9,0.17,3.2
古賀 智之,4789,5 コース,396,26,6.5,14.9,29.5,0.17,3.3
古賀 智之,4789,6 コース,521,11,2.1,6.1,16.3,0.19,3.6
