name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
篠原 飛翔,5081,桐生,3,29,6,5.62,20.6,41.3,51.7,0,0,0.2
篠原 飛翔,5081,戸田,3,26,3,4.0,11.5,30.7,34.6,0,0,0.16
篠原 飛翔,5081,江戸川,2,15,3,4.67,20.0,26.6,40.0,0,0,0.22
篠原 飛翔,5081,平和島,2,17,1,3.82,5.8,17.6,35.2,0,0,0.2
篠原 飛翔,5081,多摩川,1,11,4,5.82,36.3,45.4,54.5,0,0,0.17
篠原 飛翔,5081,浜名湖,5,47,9,5.77,19.1,36.1,59.5,1,0,0.18
篠原 飛翔,5081,蒲郡,3,31,3,4.9,9.6,12.9,48.3,0,0,0.18
篠原 飛翔,5081,常滑,5,37,4,4.97,10.8,24.3,54.0,0,0,0.18
篠原 飛翔,5081,津,2,16,1,3.81,6.2,25.0,31.2,0,0,0.22
篠原 飛翔,5081,三国,4,37,3,4.78,8.1,27.0,43.2,1,0,0.16
篠原 飛翔,5081,びわこ,2,10,2,4.7,20.0,20.0,50.0,0,0,0.26
篠原 飛翔,5081,住之江,1,10,2,5.7,20.0,40.0,60.0,0,0,0.17
篠原 飛翔,5081,尼崎,4,35,7,5.03,20.0,25.7,42.8,1,0,0.17
篠原 飛翔,5081,鳴門,5,35,0,2.89,0.0,14.2,22.8,0,0,0.22
篠原 飛翔,5081,丸亀,2,15,0,1.2,0.0,0.0,0.0,0,0,0.18
篠原 飛翔,5081,児島,9,81,3,4.04,3.7,19.7,41.9,0,0,0.19
篠原 飛翔,5081,宮島,3,26,2,4.08,7.6,15.3,34.6,0,0,0.18
篠原 飛翔,5081,徳山,8,62,4,3.98,6.4,17.7,33.8,0,0,0.18
篠原 飛翔,5081,下関,9,77,5,4.09,6.4,18.1,36.3,0,0,0.17
篠原 飛翔,5081,若松,13,106,10,4.22,9.4,23.5,41.5,0,0,0.17
篠原 飛翔,5081,芦屋,15,120,8,3.48,6.6,15.8,31.6,2,0,0.17
篠原 飛翔,5081,福岡,29,257,37,5.18,14.4,33.0,52.5,3,0,0.17
篠原 飛翔,5081,唐津,6,46,3,4.0,6.5,15.2,30.4,0,0,0.19
篠原 飛翔,5081,大村,10,79,5,3.58,6.3,15.1,27.8,0,0,0.16
