name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
石原 翼,4989,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
石原 翼,4989,G1,2,17,1,6.0,5.8,29.4,47.0,0,0,0.1,2.5
石原 翼,4989,G2,1,9,2,5.67,22.2,33.3,44.4,0,0,0.12,2.7
石原 翼,4989,G3,9,78,11,5.78,14.1,47.4,58.9,2,0,0.14,2.9
石原 翼,4989,一般,158,1361,246,5.17,18.0,33.7,49.5,12,3,0.16,3.1
石原 翼,4989,総合,170,1465,260,5.21,17.7,34.4,49.9,14,3,0.16,3.1
