name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
仲 航太,5135,1 号艇,113,48,42.4,57.5,68.1,0,0
仲 航太,5135,2 号艇,134,21,15.6,31.3,45.5,0,0
仲 航太,5135,3 号艇,159,13,8.1,25.7,45.2,2,0
仲 航太,5135,4 号艇,183,11,6.0,17.4,36.0,0,0
仲 航太,5135,5 号艇,199,10,5.0,14.5,27.1,2,0
仲 航太,5135,6 号艇,211,7,3.3,6.6,17.5,2,1
